X	Y	Type	Color
-0.00974318	0.755511	red	#FF0000
0.0384127	-0.00145912	red	#FF0000
-0.107857	0.0140913	red	#FF0000
0.0145837	0.239057	red	#FF0000
0.0381282	0.0285176	green	#008000
-0.0347681	0.0451308	blue	#3399FF
1.22173	0.640455	red	#FF0000
-3.75577	-3.59868	red	#FF0000
0.0427211	-0.0296619	red	#FF0000
0.0806793	-0.179145	red	#FF0000
-0.156717	-0.00157773	green	#008000
0.0900589	0.0152361	red	#FF0000
0.00309854	-0.0538487	green	#008000
0.0828709	0.0055861	red	#FF0000
0.381907	-0.325384	red	#FF0000
-0.000685117	-0.00953044	red	#FF0000
0.907304	1.29414	red	#FF0000
0.0643449	0.020385	green	#008000
0.184511	0.69853	green	#008000
-10.0263	5.40022	red	#FF0000
0.0149932	-0.046834	red	#FF0000
-0.0130984	-0.019223	red	#FF0000
-0.0306462	-0.0181027	green	#008000
0.186713	-0.0204893	green	#008000
0.0188803	-0.000963853	red	#FF0000
15.4411	-5.92252	red	#FF0000
0.0556203	-0.127131	red	#FF0000
-0.618777	6.4051	blue	#3399FF
-0.653202	-0.147147	red	#FF0000
-8.14126e-05	0.000170917	red	#FF0000
-0.0776601	0.00578114	red	#FF0000
-0.078199	0.309345	red	#FF0000
0.0325225	-0.0384737	red	#FF0000
-16.6689	-0.532369	red	#FF0000
-0.0411262	9.85763e-05	green	#008000
-0.00451552	0.071645	green	#008000
-0.250253	0.133922	green	#008000
0.20357	0.108363	red	#FF0000
-0.27995	0.44353	green	#008000
0.111286	0.0462979	red	#FF0000
0.129514	-0.0468474	green	#008000
-0.00129541	-0.000867935	red	#FF0000
0.626617	-0.0931984	red	#FF0000
-1.47185	0.34315	green	#008000
-0.0864857	-0.138783	red	#FF0000
-0.259629	-0.580502	green	#008000
-0.119782	-0.305746	red	#FF0000
-0.0967014	-0.890264	red	#FF0000
0.0378621	0.0218831	red	#FF0000
0.0945028	0.0933188	red	#FF0000
-0.00925155	-0.0277137	red	#FF0000
0.156704	-0.0972683	green	#008000
-0.155387	0.0679381	red	#FF0000
-0.295301	0.365168	red	#FF0000
14.9564	-9.05867	red	#FF0000
-0.0111019	0.00441643	green	#008000
-0.323721	0.656761	red	#FF0000
-0.00599433	0.00372633	red	#FF0000
-6.59473	-14.0246	red	#FF0000
-0.0724423	0.083709	green	#008000
0.0210599	-0.635532	green	#008000
-0.0185227	-0.0491002	red	#FF0000
0.110486	-0.179628	red	#FF0000
2.24967	-3.42222	blue	#3399FF
0.404805	0.219283	green	#008000
-0.0464246	-0.054611	green	#008000
0.00976023	-0.00354949	red	#FF0000
5.26493	10.1389	red	#FF0000
0.0326747	-0.0101246	red	#FF0000
-0.0528818	-0.0961092	red	#FF0000
0.596847	0.0493242	red	#FF0000
0.221	0.0755577	red	#FF0000
1.89143	-0.870319	green	#008000
-0.184199	0.0730716	red	#FF0000
-0.137265	-0.100649	green	#008000
-1.1773	4.89765	red	#FF0000
0.00349317	-0.0239999	red	#FF0000
5.44899	-11.3581	red	#FF0000
-0.015794	-0.0107055	red	#FF0000
-0.075115	-0.195028	green	#008000
0.201054	0.0531583	red	#FF0000
-0.0620137	-0.0615546	red	#FF0000
-0.0840219	-0.0222411	red	#FF0000
-0.269584	0.317245	green	#008000
0.0151164	0.0134292	red	#FF0000
-0.0304156	-0.000288707	red	#FF0000
0.0496909	-0.0632754	blue	#3399FF
0.14247	0.0738866	red	#FF0000
0.319507	0.875039	red	#FF0000
0.211375	0.0107095	red	#FF0000
0.0206817	-0.199484	green	#008000
0.0497222	0.00402273	red	#FF0000
-0.168919	0.152018	red	#FF0000
-0.0182172	0.0661593	red	#FF0000
-0.0587663	0.116786	red	#FF0000
-0.868938	-0.143666	red	#FF0000
-0.0748407	0.0146561	red	#FF0000
-0.623801	0.569231	green	#008000
-0.00488064	0.00835457	green	#008000
0.0878607	0.201138	red	#FF0000
-0.567988	0.12475	green	#008000
-0.265331	-0.0521184	green	#008000
-0.357036	-0.0999517	red	#FF0000
0.785819	-2.55554	red	#FF0000
-0.0607214	-0.0115771	green	#008000
-0.796773	-0.602277	red	#FF0000
0.0609394	-0.0269855	green	#008000
-0.0464465	-0.0613539	blue	#3399FF
-0.149443	0.225869	red	#FF0000
0.102392	-0.0275982	green	#008000
-0.0751503	0.0190316	red	#FF0000
-0.0318839	-0.0394276	green	#008000
-0.0936731	-0.0267086	red	#FF0000
0.089802	-0.246088	red	#FF0000
9.17096	5.40189	red	#FF0000
-0.0633748	-0.0569021	red	#FF0000
-0.0189599	0.0414085	red	#FF0000
-0.623937	-0.00161517	red	#FF0000
-0.0232471	0.00971589	red	#FF0000
-0.0663099	0.00447616	red	#FF0000
-0.0301394	-0.19788	red	#FF0000
-0.00973055	-0.30513	green	#008000
0.120551	-0.0291187	green	#008000
-0.639873	-0.00828257	green	#008000
0.0994109	-0.10382	red	#FF0000
0.0447226	0.0811881	green	#008000
0.232126	-0.202661	red	#FF0000
-0.0262263	0.539638	green	#008000
-0.155979	-0.00366459	green	#008000
-0.338963	5.63631	red	#FF0000
0.309829	-0.454607	green	#008000
0.615378	-3.70763	red	#FF0000
0.23191	0.282047	green	#008000
0.00321547	0.00209724	red	#FF0000
-8.91079	-1.86418	red	#FF0000
-0.0341921	0.149277	red	#FF0000
-0.0650483	0.153917	green	#008000
0.264762	-0.310784	red	#FF0000
0.0857821	0.219891	red	#FF0000
0.102595	-0.0189192	green	#008000
0.125292	0.0209498	red	#FF0000
-0.242775	-0.371713	red	#FF0000
-0.114742	0.32474	red	#FF0000
-0.0127905	0.0103119	red	#FF0000
0.0161787	0.00174401	green	#008000
-0.0280618	0.0082227	red	#FF0000
-0.0584241	0.100318	red	#FF0000
0.0190441	-0.0594091	red	#FF0000
0.0811859	-0.0419262	green	#008000
0.188652	-0.557106	green	#008000
8.26419e-05	-0.000136049	red	#FF0000
0.0932478	0.0353969	red	#FF0000
5.61809	-2.06511	blue	#3399FF
0.0511184	0.0886116	red	#FF0000
0.0371175	-0.0915998	red	#FF0000
-0.0967303	0.0691738	blue	#3399FF
0.0738016	0.0393038	green	#008000
-0.0621124	0.0429052	green	#008000
-0.0896126	-0.080927	red	#FF0000
-0.0082154	-0.0964249	green	#008000
-14.1584	-5.63236	green	#008000
-0.382058	0.783432	green	#008000
-0.685763	1.7212	red	#FF0000
-0.0201724	-0.088381	green	#008000
-0.0766956	-0.0312623	green	#008000
0.0439354	-0.099797	red	#FF0000
-0.609027	-9.54641	red	#FF0000
-0.0448937	0.19029	red	#FF0000
0.0180231	-0.24707	green	#008000
-0.0584787	-0.0104306	red	#FF0000
0.00223022	0.0600017	green	#008000
0.182701	-0.0342349	red	#FF0000
0.275148	-0.244626	red	#FF0000
-0.161445	-0.0164487	red	#FF0000
-0.0150208	0.0482714	red	#FF0000
-0.0213014	-0.00431161	red	#FF0000
0.0196612	-0.075134	red	#FF0000
0.114077	-0.0950614	red	#FF0000
0.547652	-0.178832	red	#FF0000
-0.0602656	0.134956	red	#FF0000
0.0191449	0.103181	blue	#3399FF
0.0282983	-0.0251399	green	#008000
-0.046279	0.0372085	red	#FF0000
0.516617	-0.198946	green	#008000
0.120365	-0.616991	green	#008000
-0.0437414	0.060704	green	#008000
-0.0538824	-0.00452054	red	#FF0000
-0.0424948	-0.0173311	red	#FF0000
-0.00944401	0.0888485	green	#008000
0.0773132	0.0604099	red	#FF0000
2.05986	-17.7426	red	#FF0000
-0.0240706	0.00909236	red	#FF0000
0.17639	-0.0931149	red	#FF0000
0.0373531	0.0542025	red	#FF0000
0.0388556	0.194409	green	#008000
0.00810721	0.00238149	red	#FF0000
-0.0476015	-0.248696	green	#008000
0.328028	0.944197	red	#FF0000
0.119091	0.064778	red	#FF0000
-0.0594362	0.0806127	red	#FF0000
-0.00341538	0.0584753	green	#008000
-0.0623986	0.0238441	red	#FF0000
-0.126904	-0.121503	red	#FF0000
-0.373222	-0.436824	green	#008000
-0.108507	0.0963402	red	#FF0000
0.00404456	0.00633362	red	#FF0000
0.00394062	-0.0292765	red	#FF0000
-0.0156557	0.00713299	red	#FF0000
0.0672062	0.0501659	green	#008000
0.0416621	-0.0108617	red	#FF0000
0.00184011	0.42181	red	#FF0000
0.162499	-0.206271	green	#008000
0.104504	-0.0734232	red	#FF0000
-0.0381497	0.834473	red	#FF0000
-0.497803	-0.343021	red	#FF0000
0.0240648	0.0135539	green	#008000
0.0893903	0.0453627	red	#FF0000
0.498096	-0.361348	green	#008000
0.274765	-0.140563	red	#FF0000
0.482668	0.430455	red	#FF0000
0.286704	0.234292	red	#FF0000
-0.0863851	0.0492342	green	#008000
-0.0032157	-0.18177	red	#FF0000
-2.41406	-2.82106	red	#FF0000
0.00309869	-0.015566	red	#FF0000
9.92657	-10.5882	green	#008000
-0.440635	-1.98847	red	#FF0000
13.9609	9.82077	red	#FF0000
1.12516	0.0890754	red	#FF0000
0.0592459	-0.993092	red	#FF0000
-0.165159	-0.15947	red	#FF0000
0.0165935	-0.0416598	red	#FF0000
0.00559812	0.00398632	green	#008000
1.69328	-0.250519	red	#FF0000
-0.329577	-0.0154631	green	#008000
0.0235289	0.749089	red	#FF0000
-0.000146202	0.000105529	red	#FF0000
0.00266884	0.106426	green	#008000
0.016674	0.063174	red	#FF0000
0.0102628	0.304413	green	#008000
0.102061	0.068822	green	#008000
0.493709	0.144102	red	#FF0000
0.0709874	0.250014	green	#008000
-0.752449	0.656301	red	#FF0000
0.0742471	0.0346656	red	#FF0000
-0.407111	0.100694	red	#FF0000
0.161861	0.113582	red	#FF0000
0.0805319	0.251224	green	#008000
-0.0337425	-0.0161619	green	#008000
0.177573	-0.0488128	red	#FF0000
-0.865511	-0.329213	red	#FF0000
-0.0836259	0.0117094	red	#FF0000
-0.000950926	-0.00206843	red	#FF0000
-0.0188208	-0.001579	red	#FF0000
0.38337	0.344547	green	#008000
-0.0947375	0.109302	red	#FF0000
0.000374601	0.00336747	red	#FF0000
0.36037	0.321884	red	#FF0000
-9.03475	-6.72645	blue	#3399FF
-0.951342	0.121695	red	#FF0000
0.00765152	0.177434	red	#FF0000
0.164643	0.0657711	green	#008000
-0.578143	-0.397563	red	#FF0000
0.00276814	-0.015831	red	#FF0000
-6.31098	0.9096	red	#FF0000
0.166778	0.0385625	green	#008000
-0.00514151	-0.108805	green	#008000
-0.323681	0.459901	red	#FF0000
0.0438937	0.182678	red	#FF0000
-0.321817	0.0723659	green	#008000
-0.00177243	0.121215	red	#FF0000
0.0668414	-0.046561	red	#FF0000
0.139263	-0.308595	red	#FF0000
0.00148986	0.000575379	red	#FF0000
-0.124266	0.0409079	green	#008000
0.0500234	0.0742214	green	#008000
0.00523136	0.0385305	red	#FF0000
0.0433439	0.0199745	red	#FF0000
-0.120667	-0.385953	red	#FF0000
5.41133	-15.9199	red	#FF0000
0.286905	-0.155844	green	#008000
0.103384	0.263964	red	#FF0000
-7.41202	-4.16248	blue	#3399FF
-0.0865602	0.131759	red	#FF0000
-3.2879	0.689162	red	#FF0000
-0.100196	-0.0706405	red	#FF0000
-2.29199	-1.57675	red	#FF0000
-0.354381	0.126306	green	#008000
-0.0107701	0.0590225	green	#008000
0.163763	0.0771498	red	#FF0000
-0.0131086	0.0218293	green	#008000
0.0277844	0.0158177	red	#FF0000
-0.0980753	-0.0935772	green	#008000
-0.00110324	-0.00266302	red	#FF0000
-0.106414	0.0951776	green	#008000
0.0502186	0.0664822	red	#FF0000
-0.134497	0.000245009	red	#FF0000
0.342372	0.125626	green	#008000
0.0217669	-0.0438104	green	#008000
0.0423232	-0.214974	red	#FF0000
-0.538158	-0.0226644	red	#FF0000
-0.0256994	-0.0059708	green	#008000
-0.016211	-0.0489357	red	#FF0000
0.0674657	0.0650296	red	#FF0000
1.68498	11.5302	red	#FF0000
-0.14369	0.0538367	green	#008000
-0.00187075	0.0192488	red	#FF0000
-0.208252	-0.596295	green	#008000
-0.0856163	0.314702	blue	#3399FF
-0.0683165	-0.1515	red	#FF0000
-0.421492	0.444176	red	#FF0000
0.385283	0.71198	red	#FF0000
-0.0368912	-0.0799619	green	#008000
0.220986	-0.665589	red	#FF0000
0.00527165	-0.0111249	red	#FF0000
-0.3857	-0.911175	red	#FF0000
-5.63041	7.21084	green	#008000
0.13683	-0.090711	green	#008000
0.0146457	0.00590605	red	#FF0000
-0.0735909	0.00553498	red	#FF0000
0.0711447	-0.130811	red	#FF0000
-0.37002	0.144738	green	#008000
0.0142474	0.00289945	red	#FF0000
0.220153	0.115839	red	#FF0000
0.000570015	-0.00699964	green	#008000
-0.00454953	0.0778932	red	#FF0000
-0.114658	-0.0188893	red	#FF0000
-0.435031	-0.293291	red	#FF0000
0.0267962	0.0538033	red	#FF0000
6.08032	0.0967798	red	#FF0000
0.151919	-0.105696	red	#FF0000
-0.197061	-0.319079	red	#FF0000
-0.694323	0.68839	red	#FF0000
3.10166	12.8435	red	#FF0000
-8.83343	-0.170252	green	#008000
-0.0290327	0.0218496	green	#008000
0.0484827	0.11169	green	#008000
0.0602998	0.113607	red	#FF0000
-12.5101	-8.64864	green	#008000
0.00771855	-0.0162002	red	#FF0000
-0.135358	-0.0743168	red	#FF0000
0.0967968	-0.0401394	green	#008000
0.127134	0.727078	blue	#3399FF
-0.33923	0.345483	red	#FF0000
-0.0391872	0.0890811	red	#FF0000
-0.0906665	-0.0118455	red	#FF0000
0.00736487	-0.194132	red	#FF0000
0.0122867	-0.117413	red	#FF0000
-0.0131763	-0.0163964	red	#FF0000
-0.0118726	-0.0438728	green	#008000
-0.196895	-0.055691	red	#FF0000
0.418945	-0.404593	green	#008000
-0.0190193	-0.057524	red	#FF0000
-0.138284	0.0283491	red	#FF0000
-0.0185119	0.00477507	red	#FF0000
0.00785449	-0.0045276	green	#008000
-0.00155798	-0.00396111	green	#008000
-0.0818004	0.0409505	red	#FF0000
-0.0291807	-0.144202	red	#FF0000
-0.0217523	-0.0113207	green	#008000
-0.0781518	0.0402929	red	#FF0000
-0.358314	0.36436	red	#FF0000
0.103212	-0.387431	red	#FF0000
-0.143135	0.120185	red	#FF0000
-0.235529	0.5157	green	#008000
-0.152054	0.933285	red	#FF0000
0.0965375	-0.625356	red	#FF0000
0.0972543	0.00363822	red	#FF0000
-13.9412	3.62174	red	#FF0000
0.00209008	-0.130136	red	#FF0000
0.0610904	0.0157768	green	#008000
-0.119971	-0.115351	red	#FF0000
0.0498306	-0.111732	red	#FF0000
-0.0534027	0.000312328	red	#FF0000
-0.0401082	-0.00788636	red	#FF0000
-0.0326689	0.742682	red	#FF0000
0.00487477	0.0135275	green	#008000
-0.0678321	-0.0583224	red	#FF0000
-0.153553	-0.0249645	green	#008000
9.97429	9.65109	green	#008000
0.353558	0.0658293	red	#FF0000
-0.0279029	0.0865024	red	#FF0000
0.066544	0.609902	green	#008000
0.0285198	-0.138141	red	#FF0000
-0.107638	-0.0888771	red	#FF0000
0.00136601	-0.000720435	red	#FF0000
0.0156083	0.0046533	red	#FF0000
-0.170113	0.285634	green	#008000
0.203631	-0.359486	red	#FF0000
0.061116	-0.0655914	red	#FF0000
2.53825	-6.08227	red	#FF0000
-0.350866	0.628797	red	#FF0000
7.33222	3.22674	red	#FF0000
0.0456859	0.135943	green	#008000
0.0248947	-0.00748945	red	#FF0000
-0.115186	-0.141106	green	#008000
0.0478943	0.711029	green	#008000
-0.962774	-0.252088	red	#FF0000
0.121994	-0.653295	red	#FF0000
0.00251296	9.97992e-05	green	#008000
-0.224067	-1.45239	green	#008000
0.0884796	0.46933	green	#008000
0.22172	-0.296945	green	#008000
-0.499623	0.0804416	red	#FF0000
0.135185	0.152184	red	#FF0000
0.0703817	0.0302192	red	#FF0000
-0.018471	-0.124149	red	#FF0000
-0.0455586	0.0147561	green	#008000
-0.82752	-0.557209	red	#FF0000
0.00985121	-0.0101353	green	#008000
0.0231863	-0.0121661	red	#FF0000
-0.0182206	-0.00909529	red	#FF0000
-0.0522579	-0.0521103	green	#008000
0.480679	0.0359215	blue	#3399FF
-10.0776	1.79152	green	#008000
0.0973301	0.135594	red	#FF0000
0.0608819	0.151078	red	#FF0000
0.003671	0.00295904	green	#008000
0.103746	-0.105476	green	#008000
-5.42468	7.59569	green	#008000
0.601632	0.0859477	red	#FF0000
-1.6552	4.92055	green	#008000
0.416648	-0.906054	green	#008000
0.0508765	-0.0492469	red	#FF0000
0.00168907	-0.00302498	red	#FF0000
0.937161	0.222189	red	#FF0000
-0.727805	-0.051373	red	#FF0000
-0.0131732	0.0124873	red	#FF0000
-0.174768	0.0564949	red	#FF0000
0.0442735	-0.0586586	green	#008000
0.0375743	-0.0147018	red	#FF0000
0.00679648	0.0903054	green	#008000
-0.144211	-0.0612157	red	#FF0000
0.292621	0.37203	blue	#3399FF
0.586868	-0.221489	red	#FF0000
0.0590862	0.0131854	red	#FF0000
0.15206	0.0723502	green	#008000
-0.125005	0.147105	red	#FF0000
-0.408837	0.313248	green	#008000
-0.288139	0.336066	blue	#3399FF
-0.0560458	-0.160084	green	#008000
-0.4886	-0.493047	red	#FF0000
-0.106285	0.0790983	red	#FF0000
0.0262421	0.146435	green	#008000
0.0603018	-0.0225209	green	#008000
0.0790532	0.276003	green	#008000
0.02291	-0.290983	red	#FF0000
-1.95203	-8.37458	green	#008000
0.0865597	-0.016151	green	#008000
0.0686904	-0.0859996	red	#FF0000
-0.0735409	-0.159965	green	#008000
-0.000681926	0.0358271	green	#008000
-0.0498766	-0.000980436	green	#008000
-0.2319	0.048979	green	#008000
0.08688	-0.0630533	red	#FF0000
0.347723	0.0364719	green	#008000
-0.0766493	0.0990619	green	#008000
0.523084	-0.0620757	red	#FF0000
0.00566161	0.124101	green	#008000
0.00601751	-0.00880399	green	#008000
-0.998863	-1.77885	red	#FF0000
0.0886016	0.0553025	green	#008000
0.231578	-0.380248	green	#008000
-0.246375	0.507179	red	#FF0000
-0.275111	0.0681575	red	#FF0000
-0.0471003	-0.045723	red	#FF0000
0.428579	-0.40806	blue	#3399FF
0.467045	7.56041	green	#008000
-15.3702	-7.20321	red	#FF0000
0.207934	0.291092	red	#FF0000
-0.166566	0.812692	red	#FF0000
0.0159721	0.0377023	green	#008000
-0.462481	-0.292688	red	#FF0000
-0.0789778	-0.600248	green	#008000
0.0167489	0.00629183	green	#008000
-0.241263	0.0795767	red	#FF0000
0.0252636	-0.0171913	red	#FF0000
-0.172263	1.17171	green	#008000
0.607182	-8.66705	red	#FF0000
11.6193	-1.33824	red	#FF0000
-0.0801579	0.0623238	red	#FF0000
-0.620935	-0.141004	red	#FF0000
1.99007	-2.26644	red	#FF0000
-0.378884	-0.385277	green	#008000
0.0812977	-0.0441804	red	#FF0000
0.4122	0.499359	red	#FF0000
-6.83843	6.55744	red	#FF0000
-0.00700305	0.0127391	green	#008000
0.0252112	0.0527847	red	#FF0000
-0.0365865	-0.0528186	red	#FF0000
-0.00483079	-0.00274957	red	#FF0000
-0.252859	-0.105168	green	#008000
0.0168676	0.00191977	blue	#3399FF
1.10439	1.65844	green	#008000
0.22193	0.741942	red	#FF0000
-5.66594	-8.95001	red	#FF0000
0.16663	-0.410311	green	#008000
-0.0230941	0.0973868	red	#FF0000
0.0991883	-0.0880496	green	#008000
-0.0298863	0.0771552	red	#FF0000
0.65901	-0.0753885	green	#008000
0.0255789	0.148296	red	#FF0000
-0.0308512	0.140756	red	#FF0000
6.38613	-5.09728	green	#008000
-0.00363328	0.0295854	red	#FF0000
-0.143789	-0.0693473	green	#008000
-0.172505	-0.28185	red	#FF0000
0.15176	-0.0833795	red	#FF0000
0.518632	-0.851219	red	#FF0000
-0.11511	-0.136147	green	#008000
-0.0153954	0.0776095	red	#FF0000
0.00561693	0.516146	green	#008000
0.0825211	-0.216046	red	#FF0000
7.09344	1.77687	red	#FF0000
-0.328389	0.0520973	red	#FF0000
-0.311473	0.586146	green	#008000
-0.0151584	0.0279926	red	#FF0000
0.0463976	0.0481588	red	#FF0000
-0.0295554	-0.243366	green	#008000
0.37405	0.803254	red	#FF0000
0.0556103	-4.7736	red	#FF0000
0.0345705	0.128875	red	#FF0000
-0.133461	-0.126414	green	#008000
-0.0707388	0.11857	green	#008000
0.165251	0.0301458	green	#008000
0.359018	-0.0108805	red	#FF0000
0.360007	-0.163817	red	#FF0000
-0.174826	0.0743695	red	#FF0000
0.0228714	-0.0138166	green	#008000
-0.476131	1.49468	red	#FF0000
0.322624	-0.516279	red	#FF0000
-0.00177959	-0.0301705	red	#FF0000
0.701736	0.296529	green	#008000
-0.497959	0.367627	green	#008000
-0.107037	0.0289933	red	#FF0000
0.0170073	0.194114	green	#008000
-0.149198	-0.172335	red	#FF0000
0.809837	0.396233	green	#008000
-0.0973627	-0.107698	red	#FF0000
-0.777175	-0.421093	green	#008000
-0.0925139	0.015971	green	#008000
0.00125109	-0.0351103	green	#008000
-0.0294783	0.108766	red	#FF0000
-0.161264	-0.0982444	red	#FF0000
-6.3788	1.51039	red	#FF0000
0.0354306	-0.120979	red	#FF0000
0.0104643	0.0548134	red	#FF0000
-0.154667	0.00229866	green	#008000
0.155193	0.374911	red	#FF0000
-0.0192396	0.170426	red	#FF0000
-0.050637	-0.0325243	green	#008000
-1.71575	-7.22907	green	#008000
-0.243925	0.119723	blue	#3399FF
-0.483998	0.872096	red	#FF0000
0.0309623	0.0238505	red	#FF0000
5.69321e-05	0.0439855	red	#FF0000
-0.0142244	-0.0165262	red	#FF0000
-0.0291771	-0.0149227	blue	#3399FF
0.803648	0.375219	red	#FF0000
-0.136429	-0.118858	green	#008000
11.4276	-1.91754	red	#FF0000
-0.0814632	0.109474	green	#008000
-0.0404128	0.226888	green	#008000
-0.0795205	0.178995	red	#FF0000
0.0863274	-0.0120455	red	#FF0000
-0.358876	-0.0741454	green	#008000
0.146989	0.0133969	green	#008000
0.000200578	-0.0277087	green	#008000
-0.0072279	8.52414e-05	red	#FF0000
-0.054181	-0.120708	red	#FF0000
0.10913	0.0305622	red	#FF0000
-4.92007	-7.01349	red	#FF0000
0.039799	-0.0125164	red	#FF0000
0.727416	0.61257	green	#008000
0.0762064	-0.0420975	red	#FF0000
2.10458	-2.77067	red	#FF0000
-0.989153	-0.116135	red	#FF0000
0.0117596	-0.142379	green	#008000
-0.103357	0.0239087	red	#FF0000
-0.0141708	-0.00537145	green	#008000
-9.41475	11.0406	red	#FF0000
-0.0882373	0.0423054	red	#FF0000
-0.0001253	-0.0127497	green	#008000
0.0447352	-0.0597454	red	#FF0000
-0.009879	0.00213406	red	#FF0000
0.0298419	0.369076	red	#FF0000
-0.0489286	0.0204933	red	#FF0000
-0.0698196	-0.131329	red	#FF0000
0.0473483	0.109421	red	#FF0000
0.113513	-0.0841232	green	#008000
0.0107183	-0.0227203	green	#008000
0.56384	-0.222238	green	#008000
13.9844	10.6362	red	#FF0000
-0.356815	-0.645554	red	#FF0000
-0.0959468	0.0752812	red	#FF0000
0.22832	0.163442	green	#008000
-0.0487177	0.172399	green	#008000
-0.0863752	-0.00446764	red	#FF0000
-0.0155596	0.0319992	green	#008000
0.00216197	-0.0849138	red	#FF0000
-6.82082	-3.11241	green	#008000
-0.113055	0.0997214	red	#FF0000
-0.0384426	-0.0385108	red	#FF0000
-2.03835	-2.7469	green	#008000
0.0644758	-0.139787	green	#008000
0.0837578	0.485594	red	#FF0000
-0.177756	0.0629707	red	#FF0000
-0.130438	-0.294674	red	#FF0000
0.18882	0.0485703	green	#008000
-0.0132063	0.00597424	green	#008000
0.0296352	0.201173	red	#FF0000
0.165617	0.656486	green	#008000
0.0361486	0.0364567	green	#008000
-0.0700818	-0.00485228	red	#FF0000
0.372441	0.509113	green	#008000
-0.838184	2.30171	red	#FF0000
0.299802	0.0667816	red	#FF0000
-0.147915	-0.29353	red	#FF0000
-0.0215615	-0.043786	red	#FF0000
-0.0575894	8.76864	red	#FF0000
-0.0238125	0.0127197	blue	#3399FF
0.1682	-0.00232236	red	#FF0000
-0.00513849	-0.00145447	red	#FF0000
0.104508	-0.0401764	red	#FF0000
-0.0346006	0.0714367	red	#FF0000
0.2203	0.0112465	red	#FF0000
0.189782	0.0429625	green	#008000
-0.176565	0.0815524	red	#FF0000
0.0435937	-0.00365315	red	#FF0000
0.146336	2.91311	red	#FF0000
7.27861e-05	-4.96725e-05	green	#008000
-0.41675	0.636486	red	#FF0000
-0.0253811	0.00544208	red	#FF0000
-0.00649381	-0.0170749	red	#FF0000
0.221295	-2.2702	red	#FF0000
-0.264203	0.339973	red	#FF0000
0.0730236	0.0122965	green	#008000
-0.0601908	-0.0714408	red	#FF0000
-0.0214044	0.0552895	green	#008000
-0.00447935	0.000122428	green	#008000
0.0884861	-0.000644777	red	#FF0000
0.0849476	-0.168374	red	#FF0000
0.0444011	0.102881	red	#FF0000
-0.00364923	0.0014226	red	#FF0000
1.91836	2.86052	red	#FF0000
-0.614995	0.218395	blue	#3399FF
0.0325043	-0.0247712	green	#008000
-0.0418452	-0.0168233	green	#008000
0.0504903	0.180723	red	#FF0000
0.162626	-0.0825277	green	#008000
-0.449966	-0.11837	red	#FF0000
0.0384504	-0.0224994	red	#FF0000
-0.0411729	-0.000682984	red	#FF0000
0.325516	-0.135057	red	#FF0000
0.0100343	-0.220879	red	#FF0000
1.09303	-0.544174	red	#FF0000
-0.084576	-0.0291968	red	#FF0000
-0.0732125	-0.106565	green	#008000
